,Ano_de_Trabalho,Nivel_de_Experiencia,Tipo_de_Emprego,Cargo,Salario,Moeda_do_Salario,Salario_em_USD,Residencia_do_Funcionario,Tipo_de_Contrato,Localizacao_da_Empresa,Tamanho_da_Empresa,Area_de_Atuacao,Salario_mensal_em_USD
393,2022,Senior,Tempo integral,Data Analyst,"90320,0",USD,"90320,0",US,Remoto,US,Média,Analista de Dados,"7526,67"
394,2022,Senior,Tempo integral,Data Analytics Manager,"145000,0",USD,"145000,0",US,Remoto,US,Média,Analista de Dados,"12083,33"
395,2022,Senior,Tempo integral,Data Analytics Manager,"105400,0",USD,"105400,0",US,Remoto,US,Média,Analista de Dados,"8783,33"
396,2022,Pleno,Tempo integral,Machine Learning Engineer,"80000,0",EUR,"87932,0",FR,Remoto,DE,Média,Cientista de Dados,"7327,67"
397,2022,Pleno,Tempo integral,Data Engineer,"90000,0",GBP,"117789,0",GB,Presencial,GB,Média,Engenheiro de Dados,"9815,75"
398,2022,Senior,Tempo integral,Data Scientist,"215300,0",USD,"215300,0",US,Remoto,US,Grande,Cientista de Dados,"17941,67"
399,2022,Senior,Tempo integral,Data Scientist,"158200,0",USD,"158200,0",US,Remoto,US,Grande,Cientista de Dados,"13183,33"
400,2022,Senior,Tempo integral,Data Engineer,"209100,0",USD,"209100,0",US,Remoto,US,Grande,Engenheiro de Dados,"17425,0"
401,2022,Senior,Tempo integral,Data Engineer,"154600,0",USD,"154600,0",US,Remoto,US,Grande,Engenheiro de Dados,"12883,33"
402,2022,Senior,Tempo integral,Data Analyst,"115934,0",USD,"115934,0",US,Presencial,US,Média,Analista de Dados,"9661,17"
403,2022,Senior,Tempo integral,Data Analyst,"81666,0",USD,"81666,0",US,Presencial,US,Média,Analista de Dados,"6805,5"
404,2022,Senior,Tempo integral,Data Engineer,"175000,0",USD,"175000,0",US,Remoto,US,Média,Engenheiro de Dados,"14583,33"
405,2022,Pleno,Tempo integral,Data Engineer,"75000,0",GBP,"98158,0",GB,Presencial,GB,Média,Engenheiro de Dados,"8179,83"
406,2022,Pleno,Tempo integral,Data Analyst,"58000,0",USD,"58000,0",US,Presencial,US,Pequena,Analista de Dados,"4833,33"
407,2022,Senior,Tempo integral,Data Engineer,"183600,0",USD,"183600,0",US,Remoto,US,Grande,Engenheiro de Dados,"15300,0"
408,2022,Pleno,Tempo integral,Data Analyst,"40000,0",GBP,"52351,0",GB,Remoto,GB,Média,Analista de Dados,"4362,58"
409,2022,Senior,Tempo integral,Data Scientist,"180000,0",USD,"180000,0",US,Remoto,US,Média,Cientista de Dados,"15000,0"
410,2022,Pleno,Tempo integral,Data Scientist,"55000,0",GBP,"71982,0",GB,Presencial,GB,Média,Cientista de Dados,"5998,5"
411,2022,Pleno,Tempo integral,Data Scientist,"35000,0",GBP,"45807,0",GB,Presencial,GB,Média,Cientista de Dados,"3817,25"
412,2022,Pleno,Tempo integral,Data Engineer,"60000,0",EUR,"65949,0",GR,Remoto,GR,Média,Engenheiro de Dados,"5495,75"
413,2022,Pleno,Tempo integral,Data Engineer,"45000,0",EUR,"49461,0",GR,Remoto,GR,Média,Engenheiro de Dados,"4121,75"
414,2022,Pleno,Tempo integral,Data Engineer,"60000,0",GBP,"78526,0",GB,Remoto,GB,Média,Engenheiro de Dados,"6543,83"
415,2022,Pleno,Tempo integral,Data Engineer,"45000,0",GBP,"58894,0",GB,Remoto,GB,Média,Engenheiro de Dados,"4907,83"
416,2022,Senior,Tempo integral,Data Scientist,"260000,0",USD,"260000,0",US,Remoto,US,Média,Cientista de Dados,"21666,67"
417,2022,Senior,Tempo integral,Data Science Engineer,"60000,0",USD,"60000,0",AR,Remoto,MX,Grande,Cientista de Dados,"5000,0"
418,2022,Pleno,Tempo integral,Data Engineer,"63900,0",USD,"63900,0",US,Presencial,US,Média,Engenheiro de Dados,"5325,0"
419,2022,Pleno,Tempo integral,Machine Learning Scientist,"160000,0",USD,"160000,0",US,Remoto,US,Grande,Cientista de Dados,"13333,33"
420,2022,Pleno,Tempo integral,Machine Learning Scientist,"112300,0",USD,"112300,0",US,Remoto,US,Grande,Cientista de Dados,"9358,33"
421,2022,Pleno,Tempo integral,Data Science Manager,"241000,0",USD,"241000,0",US,Remoto,US,Média,Cientista de Dados,"20083,33"
422,2022,Pleno,Tempo integral,Data Science Manager,"159000,0",USD,"159000,0",US,Remoto,US,Média,Cientista de Dados,"13250,0"
423,2022,Senior,Tempo integral,Data Scientist,"180000,0",USD,"180000,0",US,Presencial,US,Média,Cientista de Dados,"15000,0"
424,2022,Senior,Tempo integral,Data Scientist,"80000,0",USD,"80000,0",US,Presencial,US,Média,Cientista de Dados,"6666,67"
425,2022,Pleno,Tempo integral,Data Engineer,"82900,0",USD,"82900,0",US,Presencial,US,Média,Engenheiro de Dados,"6908,33"
426,2022,Senior,Tempo integral,Data Engineer,"100800,0",USD,"100800,0",US,Remoto,US,Grande,Engenheiro de Dados,"8400,0"
427,2022,Pleno,Tempo integral,Data Engineer,"45000,0",EUR,"49461,0",ES,Remoto,ES,Média,Engenheiro de Dados,"4121,75"
428,2022,Senior,Tempo integral,Data Scientist,"140400,0",USD,"140400,0",US,Presencial,US,Grande,Cientista de Dados,"11700,0"
429,2022,Pleno,Tempo integral,Data Analyst,"30000,0",GBP,"39263,0",GB,Remoto,GB,Média,Analista de Dados,"3271,92"
430,2022,Pleno,Tempo integral,Data Analyst,"40000,0",EUR,"43966,0",ES,Remoto,ES,Média,Analista de Dados,"3663,83"
431,2022,Pleno,Tempo integral,Data Analyst,"30000,0",EUR,"32974,0",ES,Remoto,ES,Média,Analista de Dados,"2747,83"
432,2022,Pleno,Tempo integral,Data Engineer,"80000,0",EUR,"87932,0",ES,Remoto,ES,Média,Engenheiro de Dados,"7327,67"
433,2022,Pleno,Tempo integral,Data Engineer,"70000,0",EUR,"76940,0",ES,Remoto,ES,Média,Engenheiro de Dados,"6411,67"
434,2022,Pleno,Tempo integral,Data Engineer,"80000,0",GBP,"104702,0",GB,Remoto,GB,Média,Engenheiro de Dados,"8725,17"
435,2022,Pleno,Tempo integral,Data Engineer,"70000,0",GBP,"91614,0",GB,Remoto,GB,Média,Engenheiro de Dados,"7634,5"
436,2022,Pleno,Tempo integral,Data Engineer,"60000,0",EUR,"65949,0",ES,Remoto,ES,Média,Engenheiro de Dados,"5495,75"
437,2022,Pleno,Tempo integral,Data Engineer,"80000,0",EUR,"87932,0",GR,Remoto,GR,Média,Engenheiro de Dados,"7327,67"
438,2022,Senior,Tempo integral,Machine Learning Engineer,"189650,0",USD,"189650,0",US,Presencial,US,Média,Cientista de Dados,"15804,17"
439,2022,Senior,Tempo integral,Machine Learning Engineer,"164996,0",USD,"164996,0",US,Presencial,US,Média,Cientista de Dados,"13749,67"
440,2022,Pleno,Tempo integral,Data Analyst,"40000,0",EUR,"43966,0",GR,Remoto,GR,Média,Analista de Dados,"3663,83"
441,2022,Pleno,Tempo integral,Data Analyst,"30000,0",EUR,"32974,0",GR,Remoto,GR,Média,Analista de Dados,"2747,83"
442,2022,Pleno,Tempo integral,Data Engineer,"75000,0",GBP,"98158,0",GB,Remoto,GB,Média,Engenheiro de Dados,"8179,83"
443,2022,Pleno,Tempo integral,Data Engineer,"60000,0",GBP,"78526,0",GB,Remoto,GB,Média,Engenheiro de Dados,"6543,83"
444,2022,Senior,Tempo integral,Data Scientist,"215300,0",USD,"215300,0",US,Presencial,US,Grande,Cientista de Dados,"17941,67"
445,2022,Pleno,Tempo integral,Data Engineer,"70000,0",EUR,"76940,0",GR,Remoto,GR,Média,Engenheiro de Dados,"6411,67"
446,2022,Senior,Tempo integral,Data Engineer,"209100,0",USD,"209100,0",US,Remoto,US,Grande,Engenheiro de Dados,"17425,0"
447,2022,Senior,Tempo integral,Data Engineer,"154600,0",USD,"154600,0",US,Remoto,US,Grande,Engenheiro de Dados,"12883,33"
448,2022,Senior,Tempo integral,Data Engineer,"180000,0",USD,"180000,0",US,Remoto,US,Média,Engenheiro de Dados,"15000,0"
449,2022,Junior,Tempo integral,ML Engineer,"20000,0",EUR,"21983,0",PT,Remoto,PT,Grande,Engenheiro de Dados,"1831,92"
450,2022,Senior,Tempo integral,Data Engineer,"80000,0",USD,"80000,0",US,Remoto,US,Média,Engenheiro de Dados,"6666,67"
451,2022,Pleno,Tempo integral,Machine Learning Developer,"100000,0",CAD,"78791,0",CA,Remoto,CA,Média,Cientista de Dados,"6565,92"
452,2022,Executive,Tempo integral,Director of Data Science,"250000,0",CAD,"196979,0",CA,Híbrido,CA,Grande,Cientista de Dados,"16414,92"
453,2022,Pleno,Tempo integral,Machine Learning Engineer,"120000,0",USD,"120000,0",US,Remoto,US,Pequena,Cientista de Dados,"10000,0"
454,2022,Junior,Tempo integral,Computer Vision Engineer,"125000,0",USD,"125000,0",US,Presencial,US,Média,Engenheiro de Dados,"10416,67"
455,2022,Pleno,Tempo integral,NLP Engineer,"240000,0",CNY,"37236,0",US,Híbrido,US,Grande,Engenheiro de Dados,"3103,0"
456,2022,Senior,Tempo integral,Data Engineer,"105000,0",USD,"105000,0",US,Remoto,US,Média,Engenheiro de Dados,"8750,0"
457,2022,Senior,Tempo integral,Lead Machine Learning Engineer,"80000,0",EUR,"87932,0",DE,Presencial,DE,Média,Cientista de Dados,"7327,67"
458,2022,Pleno,Tempo integral,Business Data Analyst,"1400000,0",INR,"18442,0",IN,Remoto,IN,Média,Analista de Dados,"1536,83"
459,2022,Pleno,Tempo integral,Data Scientist,"2400000,0",INR,"31615,0",IN,Remoto,IN,Grande,Cientista de Dados,"2634,58"
460,2022,Pleno,Tempo integral,Machine Learning Infrastructure Engineer,"53000,0",EUR,"58255,0",PT,Híbrido,PT,Grande,Cientista de Dados,"4854,58"
461,2022,Junior,Tempo integral,Financial Data Analyst,"100000,0",USD,"100000,0",US,Híbrido,US,Grande,Analista de Dados,"8333,33"
462,2022,Pleno,Meio período,Data Engineer,"50000,0",EUR,"54957,0",DE,Híbrido,DE,Grande,Engenheiro de Dados,"4579,75"
463,2022,Junior,Tempo integral,Data Scientist,"1400000,0",INR,"18442,0",IN,Remoto,IN,Média,Cientista de Dados,"1536,83"
464,2022,Senior,Tempo integral,Principal Data Scientist,"148000,0",EUR,"162674,0",DE,Remoto,DE,Média,Cientista de Dados,"13556,17"
465,2022,Junior,Tempo integral,Data Engineer,"120000,0",USD,"120000,0",US,Remoto,US,Média,Engenheiro de Dados,"10000,0"
466,2022,Senior,Tempo integral,Research Scientist,"144000,0",USD,"144000,0",US,Híbrido,US,Grande,Cientista de Dados,"12000,0"
467,2022,Senior,Tempo integral,Data Scientist,"104890,0",USD,"104890,0",US,Remoto,US,Média,Cientista de Dados,"8740,83"
468,2022,Senior,Tempo integral,Data Engineer,"100000,0",USD,"100000,0",US,Remoto,US,Média,Engenheiro de Dados,"8333,33"
469,2022,Senior,Tempo integral,Data Scientist,"140000,0",USD,"140000,0",US,Remoto,US,Média,Cientista de Dados,"11666,67"
470,2022,Pleno,Tempo integral,Data Analyst,"135000,0",USD,"135000,0",US,Remoto,US,Média,Analista de Dados,"11250,0"
471,2022,Pleno,Tempo integral,Data Analyst,"50000,0",USD,"50000,0",US,Remoto,US,Média,Analista de Dados,"4166,67"
472,2022,Senior,Tempo integral,Data Scientist,"220000,0",USD,"220000,0",US,Remoto,US,Média,Cientista de Dados,"18333,33"
473,2022,Senior,Tempo integral,Data Scientist,"140000,0",USD,"140000,0",US,Remoto,US,Média,Cientista de Dados,"11666,67"
474,2022,Pleno,Tempo integral,Data Scientist,"140000,0",GBP,"183228,0",GB,Presencial,GB,Média,Cientista de Dados,"15269,0"
475,2022,Pleno,Tempo integral,Data Scientist,"70000,0",GBP,"91614,0",GB,Presencial,GB,Média,Cientista de Dados,"7634,5"
476,2022,Senior,Tempo integral,Data Scientist,"185100,0",USD,"185100,0",US,Remoto,US,Média,Cientista de Dados,"15425,0"
477,2022,Senior,Tempo integral,Machine Learning Engineer,"220000,0",USD,"220000,0",US,Remoto,US,Média,Cientista de Dados,"18333,33"
478,2022,Pleno,Tempo integral,Data Scientist,"200000,0",USD,"200000,0",US,Remoto,US,Média,Cientista de Dados,"16666,67"
479,2022,Pleno,Tempo integral,Data Scientist,"120000,0",USD,"120000,0",US,Remoto,US,Média,Cientista de Dados,"10000,0"
480,2022,Senior,Tempo integral,Machine Learning Engineer,"120000,0",USD,"120000,0",AE,Remoto,AE,Pequena,Cientista de Dados,"10000,0"
481,2022,Senior,Tempo integral,Machine Learning Engineer,"65000,0",USD,"65000,0",AE,Remoto,AE,Pequena,Cientista de Dados,"5416,67"
482,2022,Executive,Tempo integral,Data Engineer,"324000,0",USD,"324000,0",US,Remoto,US,Média,Engenheiro de Dados,"27000,0"
483,2022,Executive,Tempo integral,Data Engineer,"216000,0",USD,"216000,0",US,Remoto,US,Média,Engenheiro de Dados,"18000,0"
484,2022,Senior,Tempo integral,Data Engineer,"210000,0",USD,"210000,0",US,Remoto,US,Média,Engenheiro de Dados,"17500,0"
485,2022,Senior,Tempo integral,Machine Learning Engineer,"120000,0",USD,"120000,0",US,Remoto,US,Média,Cientista de Dados,"10000,0"
486,2022,Senior,Tempo integral,Data Scientist,"230000,0",USD,"230000,0",US,Remoto,US,Média,Cientista de Dados,"19166,67"
487,2022,Junior,Meio período,Data Scientist,"100000,0",USD,"100000,0",DZ,Híbrido,DZ,Média,Cientista de Dados,"8333,33"
488,2022,Pleno,Freelancer,Data Scientist,"100000,0",USD,"100000,0",CA,Remoto,US,Média,Cientista de Dados,"8333,33"
489,2022,Junior,Contrato,Applied Machine Learning Scientist,"29000,0",EUR,"31875,0",TN,Remoto,CZ,Média,Cientista de Dados,"2656,25"
490,2022,Senior,Tempo integral,Head of Data,"200000,0",USD,"200000,0",MY,Remoto,US,Média,Gerente de Dados,"16666,67"
491,2022,Pleno,Tempo integral,Principal Data Analyst,"75000,0",USD,"75000,0",CA,Remoto,CA,Pequena,Analista de Dados,"6250,0"
492,2022,Pleno,Tempo integral,Data Scientist,"150000,0",PLN,"35590,0",PL,Remoto,PL,Grande,Cientista de Dados,"2965,83"
493,2022,Senior,Tempo integral,Machine Learning Developer,"100000,0",CAD,"78791,0",CA,Remoto,CA,Média,Cientista de Dados,"6565,92"
494,2022,Senior,Tempo integral,Data Scientist,"100000,0",USD,"100000,0",BR,Remoto,US,Média,Cientista de Dados,"8333,33"
495,2022,Pleno,Tempo integral,Machine Learning Scientist,"153000,0",USD,"153000,0",US,Híbrido,US,Média,Cientista de Dados,"12750,0"
496,2022,Junior,Tempo integral,Data Engineer,"52800,0",EUR,"58035,0",PK,Remoto,DE,Média,Engenheiro de Dados,"4836,25"
497,2022,Senior,Tempo integral,Data Scientist,"165000,0",USD,"165000,0",US,Remoto,US,Média,Cientista de Dados,"13750,0"
498,2022,Senior,Tempo integral,Research Scientist,"85000,0",EUR,"93427,0",FR,Híbrido,FR,Grande,Cientista de Dados,"7785,58"
499,2022,Junior,Tempo integral,Data Scientist,"66500,0",CAD,"52396,0",CA,Remoto,CA,Grande,Cientista de Dados,"4366,33"
500,2022,Senior,Tempo integral,Machine Learning Engineer,"57000,0",EUR,"62651,0",NL,Remoto,NL,Grande,Cientista de Dados,"5220,92"
501,2022,Pleno,Tempo integral,Head of Data,"30000,0",EUR,"32974,0",EE,Remoto,EE,Pequena,Gerente de Dados,"2747,83"
502,2022,Junior,Tempo integral,Data Scientist,"40000,0",USD,"40000,0",JP,Remoto,MY,Grande,Cientista de Dados,"3333,33"
503,2022,Pleno,Tempo integral,Machine Learning Engineer,"121000,0",AUD,"87425,0",AU,Remoto,AU,Grande,Cientista de Dados,"7285,42"
504,2022,Senior,Tempo integral,Data Engineer,"115000,0",USD,"115000,0",US,Remoto,US,Média,Engenheiro de Dados,"9583,33"
505,2022,Junior,Tempo integral,Data Scientist,"120000,0",AUD,"86703,0",AU,Híbrido,AU,Média,Cientista de Dados,"7225,25"
506,2022,Pleno,Tempo integral,Applied Machine Learning Scientist,"75000,0",USD,"75000,0",BO,Remoto,US,Grande,Cientista de Dados,"6250,0"
507,2022,Pleno,Tempo integral,Research Scientist,"59000,0",EUR,"64849,0",AT,Presencial,AT,Grande,Cientista de Dados,"5404,08"
508,2022,Junior,Tempo integral,Research Scientist,"120000,0",USD,"120000,0",US,Remoto,US,Grande,Cientista de Dados,"10000,0"
509,2022,Pleno,Tempo integral,Applied Data Scientist,"157000,0",USD,"157000,0",US,Remoto,US,Grande,Cientista de Dados,"13083,33"
510,2022,Junior,Tempo integral,Computer Vision Software Engineer,"150000,0",USD,"150000,0",AU,Remoto,AU,Pequena,Engenheiro de Dados,"12500,0"
511,2022,Pleno,Tempo integral,Business Data Analyst,"90000,0",CAD,"70912,0",CA,Híbrido,CA,Grande,Analista de Dados,"5909,33"
512,2022,Junior,Tempo integral,Data Engineer,"65000,0",USD,"65000,0",US,Remoto,US,Pequena,Engenheiro de Dados,"5416,67"
513,2022,Senior,Tempo integral,Machine Learning Engineer,"65000,0",EUR,"71444,0",IE,Remoto,IE,Pequena,Cientista de Dados,"5953,67"
514,2022,Junior,Tempo integral,Data Analytics Engineer,"20000,0",USD,"20000,0",PK,Presencial,PK,Média,Analista de Dados,"1666,67"
515,2022,Pleno,Tempo integral,Data Scientist,"48000,0",USD,"48000,0",RU,Remoto,US,Pequena,Cientista de Dados,"4000,0"
516,2022,Senior,Tempo integral,Data Science Manager,"152500,0",USD,"152500,0",US,Remoto,US,Média,Cientista de Dados,"12708,33"
517,2022,Pleno,Tempo integral,Data Engineer,"62000,0",EUR,"68147,0",FR,Remoto,FR,Média,Engenheiro de Dados,"5678,92"
518,2022,Pleno,Tempo integral,Data Scientist,"115000,0",CHF,"122346,0",CH,Presencial,CH,Grande,Cientista de Dados,"10195,5"
519,2022,Senior,Tempo integral,Applied Data Scientist,"380000,0",USD,"380000,0",US,Remoto,US,Grande,Cientista de Dados,"31666,67"
520,2022,Pleno,Tempo integral,Data Scientist,"88000,0",CAD,"69336,0",CA,Remoto,CA,Média,Cientista de Dados,"5778,0"
521,2022,Junior,Tempo integral,Computer Vision Engineer,"10000,0",USD,"10000,0",PT,Remoto,LU,Média,Engenheiro de Dados,"833,33"
522,2022,Pleno,Tempo integral,Data Analyst,"20000,0",USD,"20000,0",GR,Remoto,GR,Pequena,Analista de Dados,"1666,67"
523,2022,Senior,Tempo integral,Data Analytics Lead,"405000,0",USD,"405000,0",US,Remoto,US,Grande,Analista de Dados,"33750,0"
524,2022,Pleno,Tempo integral,Data Scientist,"135000,0",USD,"135000,0",US,Remoto,US,Grande,Cientista de Dados,"11250,0"
525,2022,Senior,Tempo integral,Applied Data Scientist,"177000,0",USD,"177000,0",US,Remoto,US,Grande,Cientista de Dados,"14750,0"
526,2022,Pleno,Tempo integral,Data Scientist,"78000,0",USD,"78000,0",US,Remoto,US,Média,Cientista de Dados,"6500,0"
527,2022,Senior,Tempo integral,Data Analyst,"135000,0",USD,"135000,0",US,Remoto,US,Média,Analista de Dados,"11250,0"
528,2022,Senior,Tempo integral,Data Analyst,"100000,0",USD,"100000,0",US,Remoto,US,Média,Analista de Dados,"8333,33"
529,2022,Senior,Tempo integral,Data Analyst,"90320,0",USD,"90320,0",US,Remoto,US,Média,Analista de Dados,"7526,67"
530,2022,Pleno,Tempo integral,Data Analyst,"85000,0",USD,"85000,0",CA,Presencial,CA,Média,Analista de Dados,"7083,33"
531,2022,Pleno,Tempo integral,Data Analyst,"75000,0",USD,"75000,0",CA,Presencial,CA,Média,Analista de Dados,"6250,0"
532,2022,Senior,Tempo integral,Machine Learning Engineer,"214000,0",USD,"214000,0",US,Remoto,US,Média,Cientista de Dados,"17833,33"
533,2022,Senior,Tempo integral,Machine Learning Engineer,"192600,0",USD,"192600,0",US,Remoto,US,Média,Cientista de Dados,"16050,0"
534,2022,Senior,Tempo integral,Data Architect,"266400,0",USD,"266400,0",US,Remoto,US,Média,Arquiteto de Dados,"22200,0"
535,2022,Senior,Tempo integral,Data Architect,"213120,0",USD,"213120,0",US,Remoto,US,Média,Arquiteto de Dados,"17760,0"
536,2022,Senior,Tempo integral,Data Analyst,"112900,0",USD,"112900,0",US,Remoto,US,Média,Analista de Dados,"9408,33"
537,2022,Senior,Tempo integral,Data Engineer,"155000,0",USD,"155000,0",US,Remoto,US,Média,Engenheiro de Dados,"12916,67"
538,2022,Pleno,Tempo integral,Data Scientist,"141300,0",USD,"141300,0",US,Presencial,US,Média,Cientista de Dados,"11775,0"
539,2022,Pleno,Tempo integral,Data Scientist,"102100,0",USD,"102100,0",US,Presencial,US,Média,Cientista de Dados,"8508,33"
540,2022,Senior,Tempo integral,Data Analyst,"115934,0",USD,"115934,0",US,Remoto,US,Média,Analista de Dados,"9661,17"
541,2022,Senior,Tempo integral,Data Analyst,"81666,0",USD,"81666,0",US,Remoto,US,Média,Analista de Dados,"6805,5"
542,2022,Pleno,Tempo integral,Data Engineer,"206699,0",USD,"206699,0",US,Presencial,US,Média,Engenheiro de Dados,"17224,92"
543,2022,Pleno,Tempo integral,Data Engineer,"99100,0",USD,"99100,0",US,Presencial,US,Média,Engenheiro de Dados,"8258,33"
544,2022,Senior,Tempo integral,Data Engineer,"130000,0",USD,"130000,0",US,Remoto,US,Média,Engenheiro de Dados,"10833,33"
545,2022,Senior,Tempo integral,Data Engineer,"115000,0",USD,"115000,0",US,Remoto,US,Média,Engenheiro de Dados,"9583,33"
546,2022,Senior,Tempo integral,Data Engineer,"110500,0",USD,"110500,0",US,Remoto,US,Média,Engenheiro de Dados,"9208,33"
547,2022,Senior,Tempo integral,Data Engineer,"130000,0",USD,"130000,0",US,Remoto,US,Média,Engenheiro de Dados,"10833,33"
548,2022,Senior,Tempo integral,Data Analyst,"99050,0",USD,"99050,0",US,Remoto,US,Média,Analista de Dados,"8254,17"
549,2022,Senior,Tempo integral,Data Engineer,"160000,0",USD,"160000,0",US,Remoto,US,Média,Engenheiro de Dados,"13333,33"
550,2022,Senior,Tempo integral,Data Scientist,"205300,0",USD,"205300,0",US,Presencial,US,Grande,Cientista de Dados,"17108,33"
551,2022,Senior,Tempo integral,Data Scientist,"140400,0",USD,"140400,0",US,Presencial,US,Grande,Cientista de Dados,"11700,0"
552,2022,Senior,Tempo integral,Data Scientist,"176000,0",USD,"176000,0",US,Remoto,US,Média,Cientista de Dados,"14666,67"
553,2022,Senior,Tempo integral,Data Scientist,"144000,0",USD,"144000,0",US,Remoto,US,Média,Cientista de Dados,"12000,0"
554,2022,Senior,Tempo integral,Data Engineer,"200100,0",USD,"200100,0",US,Remoto,US,Média,Engenheiro de Dados,"16675,0"
555,2022,Senior,Tempo integral,Data Engineer,"160000,0",USD,"160000,0",US,Remoto,US,Média,Engenheiro de Dados,"13333,33"
556,2022,Senior,Tempo integral,Data Engineer,"145000,0",USD,"145000,0",US,Remoto,US,Média,Engenheiro de Dados,"12083,33"
557,2022,Senior,Tempo integral,Data Engineer,"70500,0",USD,"70500,0",US,Presencial,US,Média,Engenheiro de Dados,"5875,0"
558,2022,Senior,Tempo integral,Data Scientist,"205300,0",USD,"205300,0",US,Presencial,US,Média,Cientista de Dados,"17108,33"
559,2022,Senior,Tempo integral,Data Scientist,"140400,0",USD,"140400,0",US,Presencial,US,Média,Cientista de Dados,"11700,0"
560,2022,Senior,Tempo integral,Analytics Engineer,"205300,0",USD,"205300,0",US,Presencial,US,Média,Analista de Dados,"17108,33"
561,2022,Senior,Tempo integral,Analytics Engineer,"184700,0",USD,"184700,0",US,Presencial,US,Média,Analista de Dados,"15391,67"
562,2022,Senior,Tempo integral,Data Engineer,"175100,0",USD,"175100,0",US,Remoto,US,Média,Engenheiro de Dados,"14591,67"
563,2022,Senior,Tempo integral,Data Engineer,"140250,0",USD,"140250,0",US,Remoto,US,Média,Engenheiro de Dados,"11687,5"
564,2022,Senior,Tempo integral,Data Analyst,"116150,0",USD,"116150,0",US,Remoto,US,Média,Analista de Dados,"9679,17"
565,2022,Senior,Tempo integral,Data Engineer,"54000,0",USD,"54000,0",US,Presencial,US,Média,Engenheiro de Dados,"4500,0"
566,2022,Senior,Tempo integral,Data Analyst,"170000,0",USD,"170000,0",US,Remoto,US,Média,Analista de Dados,"14166,67"
567,2022,Pleno,Tempo integral,Data Analyst,"50000,0",GBP,"65438,0",GB,Presencial,GB,Média,Analista de Dados,"5453,17"
568,2022,Senior,Tempo integral,Data Analyst,"80000,0",USD,"80000,0",US,Remoto,US,Média,Analista de Dados,"6666,67"
569,2022,Senior,Tempo integral,Data Scientist,"140000,0",USD,"140000,0",US,Remoto,US,Média,Cientista de Dados,"11666,67"
570,2022,Senior,Tempo integral,Data Scientist,"210000,0",USD,"210000,0",US,Remoto,US,Média,Cientista de Dados,"17500,0"
571,2022,Senior,Tempo integral,Data Scientist,"140000,0",USD,"140000,0",US,Remoto,US,Média,Cientista de Dados,"11666,67"
572,2022,Senior,Tempo integral,Data Analyst,"100000,0",USD,"100000,0",US,Remoto,US,Média,Analista de Dados,"8333,33"
573,2022,Senior,Tempo integral,Data Analyst,"69000,0",USD,"69000,0",US,Remoto,US,Média,Analista de Dados,"5750,0"
574,2022,Senior,Tempo integral,Data Scientist,"210000,0",USD,"210000,0",US,Remoto,US,Média,Cientista de Dados,"17500,0"
575,2022,Senior,Tempo integral,Data Scientist,"140000,0",USD,"140000,0",US,Remoto,US,Média,Cientista de Dados,"11666,67"
576,2022,Senior,Tempo integral,Data Scientist,"210000,0",USD,"210000,0",US,Remoto,US,Média,Cientista de Dados,"17500,0"
577,2022,Senior,Tempo integral,Data Analyst,"150075,0",USD,"150075,0",US,Remoto,US,Média,Analista de Dados,"12506,25"
578,2022,Senior,Tempo integral,Data Engineer,"100000,0",USD,"100000,0",US,Remoto,US,Média,Engenheiro de Dados,"8333,33"
579,2022,Senior,Tempo integral,Data Engineer,"25000,0",USD,"25000,0",US,Remoto,US,Média,Engenheiro de Dados,"2083,33"
580,2022,Senior,Tempo integral,Data Analyst,"126500,0",USD,"126500,0",US,Remoto,US,Média,Analista de Dados,"10541,67"
581,2022,Senior,Tempo integral,Data Analyst,"106260,0",USD,"106260,0",US,Remoto,US,Média,Analista de Dados,"8855,0"
582,2022,Senior,Tempo integral,Data Engineer,"220110,0",USD,"220110,0",US,Remoto,US,Média,Engenheiro de Dados,"18342,5"
583,2022,Senior,Tempo integral,Data Engineer,"160080,0",USD,"160080,0",US,Remoto,US,Média,Engenheiro de Dados,"13340,0"
584,2022,Senior,Tempo integral,Data Analyst,"105000,0",USD,"105000,0",US,Remoto,US,Média,Analista de Dados,"8750,0"
585,2022,Senior,Tempo integral,Data Analyst,"110925,0",USD,"110925,0",US,Remoto,US,Média,Analista de Dados,"9243,75"
586,2022,Pleno,Tempo integral,Data Analyst,"35000,0",GBP,"45807,0",GB,Presencial,GB,Média,Analista de Dados,"3817,25"
587,2022,Senior,Tempo integral,Data Scientist,"140000,0",USD,"140000,0",US,Remoto,US,Média,Cientista de Dados,"11666,67"
588,2022,Senior,Tempo integral,Data Analyst,"99000,0",USD,"99000,0",US,Presencial,US,Média,Analista de Dados,"8250,0"
589,2022,Senior,Tempo integral,Data Analyst,"60000,0",USD,"60000,0",US,Remoto,US,Média,Analista de Dados,"5000,0"
590,2022,Senior,Tempo integral,Data Architect,"192564,0",USD,"192564,0",US,Remoto,US,Média,Arquiteto de Dados,"16047,0"
591,2022,Senior,Tempo integral,Data Architect,"144854,0",USD,"144854,0",US,Remoto,US,Média,Arquiteto de Dados,"12071,17"
592,2022,Senior,Tempo integral,Data Scientist,"230000,0",USD,"230000,0",US,Remoto,US,Média,Cientista de Dados,"19166,67"
593,2022,Senior,Tempo integral,Data Scientist,"150000,0",USD,"150000,0",US,Remoto,US,Média,Cientista de Dados,"12500,0"
